,gene_expression,expression_level,cell_line,time_point,expression_pattern,western_blot,protein_level,western_blotting,western_blot_analysis,pcr_product,expression_profile,protein_expression,mrna_level,transcription_factor,signaling_pathway,target_gene,growth_factor,stress_response,protein_kinase,rna_binding_protein,climate_change,gene_family,genome_sequence,datum_set,plant_genome,gene_duplication,gene_tree,protein_sequence,material_online,gene_pair,genome_duplication,reference_genome,sequence_similarity,duplication_event,genome_size,species_tree,copy_number,c._jejunus,cell_cycle,cell_death,dna_damage,room_temperature,cell_proliferation,cell_division,s_phase,stress_granule,dna_replication,cell_growth,flow_cytometry,cell_cycle_progression,t_\_t,scale_bar,\_t,error_bar,_,\_usepackage,%_ci,\_u2009,p_value,mm_nacl,stem_cell,t_cell,cell_type,breast_cancer,dna_methylation,cancer_cell,tumor_cell,b_cell,bone_marrow,progenitor_cell,control_group,hh_signaling,amino_acid,plasma_membrane,amino_acid_sequence,sequence_alignment,figure_supplement,crystal_structure,binding_site,b._napus,table_s1,candidate_gene,b._rapa,table_s2,table_s3,linkage_group,animal_model,motor_neuron,mouse_model,zebra_finch,risk_factor,brain_region,a._thaliana,plant_species,land_plant,arabidopsis_thaliana,cell_wall,flowering_plant,p._patens,seed_plant,group
expression_profile,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,631,1.0,1.0,0.531129861131103,0.4705303104553757,0.5673115733332759,0.20460803322735505,0.46794946519367997,0.28533038718369064,0.32435950284317916,0.21945193386994272,0.5036663486052126,0.3761052969950608,0.3488429986946843,0.3219509608921324,0.4342640364201604,0.26377002678097355,0.484216263765478,0.40407421982068403,0.44126154526522926,0.4037497407675466,0.4296176869811149,0.45971305241382543,0.40103150305294777,0.22883396455747457,0.21511131210106263,0.46248120607834364,0.2655814064109138,0.4452165287087733,0.27894272788178953,0.15764160689303375,0.22283108107686778,0.41862164194858564,0.350667457990787,0.22140186487495112,0.2318896869442736,0.2706613560552653,0.3282707447227796,0.25334874104958793,0.42058250091633764,0.13122110593208053,0.11521855078773431,0.16779159795961954,0.17414613542187982,0.13944089198026166,0.167885625088843,0.1190946592521648,0.14765761660244742,0.2672780891048383,0.10873162226161302,0.39636485949009775,0.2809136950823393,0.5648986805027569,0.45123459042734587,0.46164801031387837,0.46755817649377307,0.34729469449905204,0.33595537932223507,0.2109347560712117,0.3714947955367911,0.262111041151165,0.4632668938267249,0.09967649413722184,0.250436712277859,0.4108945777763968,0.38284418590403124,0.20443875804365613,0.2961922461634602,0.3245905982370658,0.3260631722603572,0.39152587277558293,0.5096343981638972,0.2624353075273298,0.44994414946844763,0.396688806340107,0.26306954914880726,0.28178183753338715,0.17912330243956504,0.3407697191778354,0.18312949852019336,0.24133154395535367,0.3376246097519055,0.3753735866083399,0.4244909680413909,0.40141899091133537,0.3663248652568614,0.3742835637831672,0.39592495697719365,0.37928408631357224,0.37681183035696697,1
protein_expression,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,525,1.0,0.4558699486297033,0.44721492333442736,0.523655680073024,0.3351730962785888,0.38672045082553375,0.3773328724539115,0.4147386130759367,0.16183050518222905,0.244005750077696,0.3295506581530743,0.21304677404640107,0.17549373611848676,0.3282908350871797,0.14842756049339312,0.4445230506872322,0.25114040135559357,0.17631869428868932,0.3452320327557985,0.2566813084852537,0.3058204308809577,0.2579965972318401,0.2553182908700164,0.08600517277827927,0.4953712767129988,0.3545554001139719,0.43702085695594717,0.40736406323390556,0.25604547632625235,0.2878884985116471,0.6379148577569952,0.33919779161701047,0.2935238279978021,0.38329374784202946,0.3856245798625275,0.5181978800203513,0.3384475236507989,0.5310922633450721,0.12628174008755624,0.16388826923395086,0.13802478865670276,0.246922927083361,0.06359946018207344,0.13573325170270306,0.21889419626972229,0.08180716158303328,0.25511751005355887,0.16791109676052135,0.3531957418320613,0.35142616295239004,0.41593775731487237,0.5847999106082904,0.47039271100945673,0.5780664668180076,0.4882577190795205,0.3267189101975151,0.26607396096803604,0.37915870527410045,0.4717327715753724,0.5786790076412087,0.14185748776338697,0.29209327366372406,0.3140752103114337,0.2575633408895245,0.28889983489031684,0.2779705938683102,0.3287196617485693,0.04977853723672297,0.25245393123231863,0.3251546340343919,0.0196787146902591,0.25981015984873473,0.17581312783819006,0.08228325530752403,0.31737848015430675,0.27641528400873616,0.39494771232283,0.18865816515067005,0.28027492765065776,0.3225578525979582,0.1301875354268491,0.13140162714953846,0.20691063370009766,0.1361771414284059,0.2689298471304456,0.1433342911027367,0.15072047248164744,0.15289897085589388,1
mrna_level,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,512,0.3720588527999195,0.3486852550459521,0.5096294829319934,0.2825577731902821,0.3187209085209979,0.2121730764043889,0.29427280623833924,0.11100950675783343,0.15237729602678823,0.1521577473377236,0.16151334846093526,0.07214678366525698,0.07798972348836263,0.12684690990793387,0.12417595116007456,0.15386716112886054,0.2318480880133404,0.14898406330565284,0.28414858552084216,0.2716284468892925,0.12006028623134159,0.20777570423207462,0.11084624932817892,0.41999188406234067,0.13352362385593522,0.3634640061442047,0.21898242653341066,0.27908855770668095,0.14157639818254275,0.39134693093052286,0.16081591005871895,0.30767147877517637,0.35105380943874215,0.3016050572881597,0.3250994298906431,0.3568905933079189,0.37130159376921096,0.11039639088304372,0.11621738220210089,0.1406211918665988,0.38028890645252433,0.13042386243305892,0.17493881530879563,0.21319863568900294,0.048542056070360357,0.3243415750443063,0.1258456308670954,0.22824009614592228,0.18422635001123294,0.31783526886284796,0.36560279923381067,0.2687962450534167,0.3418426852340666,0.2609021984348092,0.1863583543588455,0.2072979135317939,0.30685182336604055,0.3986919698522866,0.403028250881353,0.036882845192749245,0.17046674835869277,0.11367171806700531,0.08725873266089995,0.12724650625147046,0.11988731189767081,0.20854083249385358,0.1359296850993451,0.19550656992329069,0.3020474111463971,0.11115990997528034,0.22351337448615666,0.15801194395722365,0.09558200086300858,0.24471854469966678,0.13970223488118186,0.30836931419440944,0.17261908789955382,0.2094163350084627,0.2704463782374379,0.13134033154577585,0.09701243759467705,0.15317599143220778,0.059886751708678465,0.029935666558058953,0.06680357016905687,0.10071090090010987,0.10038231411068385,1
transcription_factor,0.6170499498490649,0.5261460008534086,0.39308757335679084,0.20941125481822973,0.5331282832796777,0.17713904630252514,0.4092899655102199,0.2337561938553831,0.29245760230709694,0.1938973804839082,0.531129861131103,0.4558699486297033,0.3720588527999195,1912,1.0,1.0,1.0,1.0,1.0,1.0,0.17941353639758492,0.5035213832637997,0.32889806231360735,0.20404839942374858,0.36642704633198686,0.3821442327579128,0.25059674087369094,0.430274018838966,0.3041101540762482,0.37454653876103566,0.3636689740847975,0.31194751422945866,0.4215230168943505,0.3670698421119811,0.2533401742806037,0.19139720333774882,0.3443632987147009,0.2511131529655159,0.5118838509431534,0.270472642745223,0.3129706926042596,0.19634601572784377,0.4812863631628161,0.42389923977117827,0.3348203086967871,0.2966260786146522,0.4845281340832451,0.4768076900604956,0.14247516434178495,0.5337635248963138,0.289080216353344,0.06982574239972276,0.3173274504957857,0.1270561689806135,0.24403877707099222,0.30137890209756285,0.09912383029609537,0.15873870626615355,0.1732616189031475,0.1384377200403634,0.4579453120063033,0.37334640978800115,0.5183399047563941,0.44237570081702976,0.3784834460236939,0.49328556131093054,0.418488850925563,0.3575356674821667,0.28145852350760037,0.39987505149757097,0.23432896770620432,0.5761059526202913,0.2524670896686019,0.3173705222113431,0.3890448207937014,0.3710821964045921,0.3025792149366559,0.32239059122415165,0.5207049004848038,0.2236656780183669,0.2692802783533054,0.4752692220176371,0.16417713874293532,0.25992046614923503,0.28045516799424863,0.2177635643759977,0.2733988279441306,0.13689928427933018,0.2555834415683057,0.2461574403585314,0.3018359375031302,0.3115083566242251,0.3888093584267133,0.39465847696117684,0.39513278499778526,0.37746362990071325,0.33787344590314583,0.4530794607084572,0.3530269227341127,0.39023774186049986,2
signaling_pathway,0.5291038200479307,0.433294874392628,0.4796531104779982,0.2608214720498614,0.4571820647838699,0.26179610659239255,0.4616272635360503,0.3258629101326704,0.35211668863821827,0.152008094110462,0.4705303104553757,0.44721492333442736,0.3486852550459521,1.0,1271,1.0,1.0,1.0,1.0,1.0,0.23496071976651628,0.4027872091755803,0.3238166719120633,0.21687917144280258,0.33886207168902455,0.40521304761001503,0.23401788337432905,0.35421332039039244,0.2916480253239687,0.2565105120641749,0.3781609198897468,0.2349709965214144,0.3351599819565936,0.37281851319036163,0.1957362157022035,0.18920282491662235,0.2816280835280982,0.3396567469964089,0.5195975577806273,0.5366709721278532,0.41666048763013175,0.2046598357973072,0.6059256796336183,0.46469486449339625,0.314081140824088,0.23492812693949633,0.45929214143330943,0.6286340076723991,0.24674959133152388,0.5800049329995964,0.30718386911196033,0.09818064730102946,0.34345527501521744,0.1723283770967057,0.07928414972808923,0.3022668422929688,0.18318648648208175,0.11899619229447939,0.20170507593139614,0.2099957900283815,0.46649772569066394,0.39813512943074225,0.5649705588450258,0.5483324791688344,0.36728394663471436,0.6350490780890578,0.5512066718624224,0.3518060743118738,0.3169465274476402,0.45747258628665777,0.2943460280647885,0.7606645025516188,0.2735461384353243,0.416959807749854,0.3140519141871382,0.35923038656386835,0.3842129089133803,0.337865767716391,0.4121543126995538,0.24615560520738738,0.23435180765855781,0.4195987074814704,0.15177161646202963,0.265002214861805,0.2300470033248393,0.21823577106409436,0.47402998034843935,0.18619753358844254,0.4710747686083328,0.11355926745352986,0.45378143904788165,0.3895441816552716,0.26032874644952736,0.3362533524322101,0.36724877706727527,0.2891342341385131,0.32952399502114366,0.4226700850512702,0.28927365378116454,0.3308100621926032,2
target_gene,0.5935935199347483,0.5760567202823044,0.4208083017763782,0.3363758264303531,0.5097425626740298,0.31342387567984137,0.4893270439140658,0.32898543056472374,0.38224325821537436,0.35823680842458827,0.5673115733332759,0.523655680073024,0.5096294829319934,1.0,1.0,1097,1.0,1.0,1.0,1.0,0.18231994704302387,0.48064655665543676,0.29819122590113006,0.3219828663413176,0.30146820985748507,0.3421081057685052,0.2653755629689911,0.38965305831074015,0.26471442689556696,0.4426393412865863,0.33074080992904553,0.41721985334798684,0.3909209572574507,0.34996951850713476,0.19084447871856763,0.23405875809297474,0.41689194779445277,0.2368167212070808,0.457640511149575,0.24841598974486828,0.341110606821629,0.1785987829827927,0.45818727679035276,0.26845776872683913,0.3150792054001766,0.2633437543951368,0.4241477465486937,0.40379960269368304,0.17016389013803535,0.4946608655826779,0.22116822232770728,0.07693788004169631,0.23253548948290692,0.1904412567615168,0.193686525431902,0.23815489362629766,0.15099384695736673,0.13117111012483285,0.2605956246211544,0.06583780804984915,0.3623943935831264,0.280884181032518,0.4368285021058141,0.5071773010801606,0.4315707102430816,0.5272726049122782,0.46748859938373394,0.21529398591925875,0.17794573429930483,0.3627691008699693,0.255304343192457,0.6321249737994958,0.19965427797258165,0.21805841846768098,0.3230039312291172,0.3204002835302841,0.22635798429984447,0.19414608555834026,0.539602698728115,0.2689997845783618,0.2866154694176215,0.5975963415076341,0.2480964061206343,0.30478833446197723,0.28141758976250353,0.28705826699416803,0.260911369819554,0.19891403825932746,0.3088315175543228,0.22933924660411364,0.23587177540403179,0.3129775631527264,0.32909531466929604,0.33098092126914586,0.27011307287284264,0.3268037828624878,0.14594834500708173,0.255994772241642,0.2180394615440304,0.25712803030724524,2
growth_factor,0.2671404187623418,0.2836095011533084,0.41355586734133265,0.1854855761323331,0.1270335912317192,0.20757107520244833,0.34514103024836734,0.25576036685991965,0.252801953328521,0.15730878345248242,0.20460803322735505,0.3351730962785888,0.2825577731902821,1.0,1.0,1.0,885,1.0,1.0,1.0,0.20463990216487796,0.25680855687284676,0.20933679206200778,0.1610078395799805,0.2072137925074458,0.15615437833502593,0.1342264311388824,0.2141902133541898,0.21570848217506697,0.06278028104735361,0.1790552691016002,0.09694760978377123,0.21074194444834216,0.13662922867766508,0.2378018289595957,0.17459577336836887,0.224777370893942,0.19686299941073443,0.3781130352494679,0.3500733730833032,0.3009188366872859,0.22000200854869464,0.5157558093595285,0.32650718569064074,0.2767578406466558,0.15794629478190286,0.32256892467234344,0.5758837913721988,0.21146447210690375,0.44548849598940854,0.28847372655337356,0.09624117867018817,0.3080478668647356,0.15996564129068377,0.11473013129360295,0.3298841154877985,0.24659821631297635,0.15213900952707882,0.22592328594060385,0.23749343955021884,0.46997115656510013,0.31588141052831453,0.4610735983374331,0.4498957067032333,0.20553386318226935,0.45999208012933035,0.49764345441050695,0.25263859309085757,0.43390154828552374,0.4799085823021202,0.3440887156464527,0.448263239313404,0.32158474532125086,0.3404762385846922,0.23655933013447134,0.19732314122552777,0.2485542123809243,0.20608441850727854,0.2634068018353648,0.09528094218395833,0.24757906650549302,0.14757235011345182,-0.004040815033148681,0.24211674817469134,0.24257702690873606,0.17758297202005754,0.4174531963407687,0.103326094906298,0.3350558313254399,0.08252677373754164,0.47004587808162973,0.2759766705582145,0.07952990036473445,0.2129678558436746,0.2747184284224724,0.12728718564771846,0.3299198684462108,0.2483581379124521,0.23959293311011792,0.21668123856617888,2
stress_response,0.5188133898405523,0.3996778030468153,0.3054038073691606,0.27630388117473037,0.4554387505753021,0.20154120770605355,0.38861837898751117,0.23609999184441896,0.26860190291960057,0.1328818620830467,0.46794946519367997,0.38672045082553375,0.3187209085209979,1.0,1.0,1.0,1.0,645,1.0,1.0,0.38763991742399406,0.39260905500559523,0.3595764427849031,0.21123483568836884,0.3708726138951206,0.3373600282718672,0.18045173684571628,0.37044927371895614,0.24315854178830573,0.2277538037108794,0.336501276990977,0.23788570902486195,0.3304868946614348,0.2748410580454075,0.24628896307701167,0.11281787617587587,0.24713414942335246,0.353470753271984,0.4311318160414652,0.4925461328528842,0.4422850415628681,0.22695448966294085,0.40020472761885234,0.4108166709359271,0.20586694087308044,0.5015051047226002,0.42493197940710103,0.5092065685661513,0.11192517969804462,0.4442207934572078,0.2275405333101096,0.10570894444959722,0.2709683078951686,0.1422869075442399,0.21888389887884774,0.26952529854567425,0.051263615481818875,0.12280474316789572,0.17368937510661445,0.25097498955128245,0.31604416720452144,0.25544957944287067,0.4154719138795149,0.2686724540449443,0.3168020941661584,0.4135438698509081,0.24869148554450543,0.287721937055066,0.08817976377762474,0.22476279380636843,0.22226349568679715,0.39896873082160866,0.2634922166494133,0.2707956352406863,0.2985405263132641,0.24508809055196765,0.2092111105796246,0.21323194244233393,0.18793042084890293,0.228170850380286,0.2441196402043073,0.4394472719105589,0.18471824625480024,0.25077747972820574,0.26040479070741607,0.11533303298611519,0.34099726025360766,0.23026977524384024,0.2804875327362231,0.2777892071182051,0.32329579534631486,0.37002754001006477,0.2947208095860813,0.37475317511807177,0.3321899623997565,0.3997912757491606,0.4504783296423096,0.41181174966667033,0.36536643144759134,0.29152077188585956,2
protein_kinase,0.3464780406035618,0.29422546178800474,0.3710635958045146,0.12733003193254683,0.2796340441063998,0.2675743815860251,0.4087229089620288,0.3071858239540174,0.32765773671632714,0.1950232301583272,0.28533038718369064,0.3773328724539115,0.2121730764043889,1.0,1.0,1.0,1.0,1.0,534,1.0,0.20514592252707078,0.3625505721830098,0.3629099811991483,0.17341197286117843,0.35307709475676713,0.3334800881802508,0.22548326574305214,0.5115139426538948,0.3313750589246842,0.20810254323836797,0.2870519201588566,0.25316027813750586,0.38620383310809203,0.3094896364518146,0.2721462094310901,0.2126129145480844,0.24819375163572038,0.30824140373259157,0.47291073709477105,0.4050254560052347,0.39008671084218827,0.2156359222495835,0.40169499220484384,0.3483467590852227,0.3158126963441929,0.25032654584047487,0.38767667754493523,0.5007317901322881,0.22460275499893653,0.4752516912225836,0.3389806372581658,0.09996799824417085,0.32635373203589524,0.13867508540408754,0.22016186558507242,0.31131470957402374,0.15163221827654788,0.1978831639712407,0.10505663678257701,0.2207357876519606,0.31265076008323517,0.324319834786917,0.42150282884610935,0.3895403413705913,0.20681055115650226,0.4222675705459247,0.32966317611467044,0.303762969030528,0.22139375053416682,0.2531095614176281,0.1867582963440937,0.43009792233503974,0.3911792479105387,0.45674329475221187,0.4741600351721316,0.43668094769395793,0.4017304194039111,0.3424806633147114,0.39583773772731,0.18767854905329936,0.2848297099380675,0.27021637933857584,0.1540966291378617,0.2766735769279727,0.2908943325187916,0.21427517791737663,0.2813362369053973,0.08514248892430516,0.21489454122874316,0.14078940081442856,0.2688753475350686,0.2630033398775071,0.3205062291313139,0.4007574347949327,0.40145797687307994,0.3645127309652171,0.3195914252455002,0.43671577576331577,0.3583930115558242,0.3272295554075409,2
rna_binding_protein,0.4271109935152007,0.31961690407912924,0.3613909858397175,0.12021260212433461,0.3363898330655921,0.2578311734282399,0.385537250222978,0.26350977320965635,0.28714350756858414,0.2228955407721197,0.32435950284317916,0.4147386130759367,0.29427280623833924,1.0,1.0,1.0,1.0,1.0,1.0,500,0.21794589757195554,0.3751269709928804,0.27808830868578926,0.21286698094164325,0.3166589729418567,0.29227839181242643,0.23971593190319218,0.4104846823497216,0.23183040861266546,0.24964279844554382,0.2851459172439532,0.20338725921879308,0.385069395822638,0.27021901957871264,0.18881692508291853,0.18717927639013981,0.3221843931565505,0.3650341581971755,0.34857495216230894,0.2650191524944602,0.34176846598409394,0.2289466140377108,0.2708067867913132,0.27076878705255986,0.211157493430014,0.6669101714677632,0.39409547940193956,0.32246506318684676,-0.02216442288097608,0.3253081234124188,0.2506664174807435,0.1794458115183466,0.2698868377067568,0.1779763246733769,0.18909577108138337,0.2830226986225437,0.12069678723274088,0.12830475379924128,0.15817786007211135,0.26482976979897255,0.3266192489829986,0.25000456720288344,0.4383818159759564,0.38897659150562125,0.35996859034313344,0.4068541690430921,0.32386794417932874,0.22836770263127887,0.24006491707721783,0.25980804465084995,0.13036517987601032,0.43920128186926555,0.32744501114381686,0.4068814072371827,0.37007282076129555,0.3360430084386208,0.20772227820479638,0.40729033850255847,0.49898768796111553,0.16822712034075954,0.18098206734137393,0.3264495550963211,0.12226130135704873,0.19021404708905632,0.23088408557224793,0.10090483608288137,0.3191495971451128,0.45108944282120067,0.3065822132903213,0.3040411867197563,0.3212614874364914,0.33675068411962816,0.312043082232536,0.30007760320753896,0.24896846337572986,0.34099602369033527,0.33775024204491905,0.3246304370082651,0.20578272275314163,0.2655150022221943,2
climate_change,0.24787929326860067,0.16663583268549456,0.16352344034565347,0.18585123223986963,0.19845509978641812,0.13710213734207422,0.16585942372306625,0.1532800091371056,0.10447924902568972,0.16354461782911434,0.21945193386994272,0.16183050518222905,0.11100950675783343,0.17941353639758492,0.23496071976651628,0.18231994704302387,0.20463990216487796,0.38763991742399406,0.20514592252707078,0.21794589757195554,2101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23475950843316146,0.364576406127622,0.2633021638389046,0.3461959036250467,0.23252487797797344,0.19614734031615283,0.25743969450020354,0.3098091860872787,0.3764228486973874,0.2892977461855358,0.25370044905220684,0.11742845902888646,0.3307066291786799,0.27145807308020015,0.07777923796453853,0.2850115856032018,0.08376985933271522,0.12635811830191906,0.3570920221007237,0.2012196310847358,0.1886402842186176,0.13338666519265505,0.21736392673555735,0.29313196287638266,0.19454759904680083,0.2772880770739429,0.2826912866319956,0.21790738191212966,0.2991530643778957,0.27995188403655785,0.1282565007573535,0.20429388210328134,0.23383436359883686,0.16247488124036644,0.22338746587071232,0.1564638251568411,0.1720213145208891,0.20684658419609603,0.21942476376193784,0.22622487897962018,0.17352997436728806,0.12664007388666498,0.2569639630175434,0.21969188814382207,0.26960335341908914,0.15584511555069558,0.2087596111021894,0.23057273008938117,0.21441702299585524,0.3468026043603422,0.2240676391031784,0.21456633378732584,0.25966072308725474,0.34860743130639393,0.28249693937461384,0.15873118218578325,0.4324719261457048,0.40155527617229947,0.2291111712397919,0.3719364909164561,0.4389154638037276,0.2253443640474482,0.4050723496046621,3
gene_family,0.33230068736790164,0.3803291629093871,0.23762527553636226,0.19427881883875164,0.5048594946439723,0.10868665378914259,0.24544403195068568,0.1657745279149516,0.1357382101145302,0.22586611146559793,0.5036663486052126,0.244005750077696,0.15237729602678823,0.5035213832637997,0.4027872091755803,0.48064655665543676,0.25680855687284676,0.39260905500559523,0.3625505721830098,0.3751269709928804,1.0,1680,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21537375687093846,0.33645090370115716,0.12277078396105959,0.16304300636988195,0.12097982955886427,0.20076132766570196,0.2914973800150654,0.23600885495964757,0.17600048107475544,0.26391797455119226,0.22336182398402282,0.11228894095774074,0.2832913223262657,0.21739264816043258,0.11127044400277637,0.24661355011356373,0.10113187476467789,0.23937946311120323,0.29937069673772204,0.04798599791215284,0.2174765668923206,0.3104390036962163,0.128651213804501,0.2456322854174406,0.22688739220049073,0.3519768482173329,0.34833609833431534,0.27648390720418403,0.3360163387906152,0.3002973138482288,0.20390760967400998,0.16437445103649373,0.21041028965162165,0.19016246459549146,0.2913215409057991,0.30888459509353666,0.2957789670629094,0.5181329628812168,0.529118717894459,0.20519518487449184,0.28450750128140156,0.24928731768859463,0.40097780763305957,0.34236554386149304,0.49314720288248626,0.46372635063561085,0.3634245975581683,0.3988462844288091,0.40344736734731224,0.25898162525802454,0.15177746761956673,0.18684886223141922,0.19777860652466492,0.228555126109139,0.2768420303059553,0.5766881677043539,0.7274873733015239,0.6011481422023979,0.5790107064644939,0.3781186426409072,0.6152596755103603,0.49967620924008305,0.5873116562233274,3
genome_sequence,0.34252130926644336,0.3079222033316261,0.29176481641422036,0.10843529659822236,0.3379487872958341,0.15543189792149248,0.3260991010430478,0.1950628240134445,0.22256143180266913,0.35620532935795995,0.3761052969950608,0.3295506581530743,0.1521577473377236,0.32889806231360735,0.3238166719120633,0.29819122590113006,0.20933679206200778,0.3595764427849031,0.3629099811991483,0.27808830868578926,1.0,1.0,968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.331952873647277,0.3163870429240092,0.23576577966462503,0.24966714227560075,0.19682630892279168,0.22375041765183803,0.35788635383894146,0.3302397455052479,0.21605207664669784,0.39415666749056905,0.25469947166321305,0.18906711454035174,0.3285677975299422,0.17511937162537566,0.10893998944797884,0.24452237527621798,0.07402148205453704,0.19510235100145862,0.24779168444546865,0.022302310067477446,0.21112503873201877,0.15935977640674065,0.12590088935490562,0.19303902095046496,0.12188138612709856,0.1863296796803029,0.3009343790574926,0.3543477804007397,0.2846718539797181,0.1736588307185209,0.17847770278410985,0.12957552621155716,0.18658315866198735,0.2318739969650661,0.2916932183749501,0.2986977004622483,0.28758972643807773,0.5358721705813294,0.5623230578061096,0.23788038974546066,0.3957475059975394,0.26857497021224674,0.4774166036744846,0.42194445217239096,0.42968818020203053,0.4531498012184408,0.40618783619185594,0.39248869922198115,0.4910849492654352,0.3075340211567133,0.08254979854117822,0.2230665200078595,0.29081972994933797,0.23179250804853732,0.16638448169644576,0.5078555982110045,0.6832726676296706,0.5725741180808248,0.5760987765030654,0.3905965297889241,0.6005791233897105,0.49254613861894003,0.5516007681274401,3
datum_set,0.24210143823918706,0.27744951498859516,0.28747399564085835,0.2712018527057769,0.3105893762400951,0.15280081089945438,0.23889908447662314,0.16805806255829697,0.12941221000282885,0.22436551909853963,0.3488429986946843,0.21304677404640107,0.16151334846093526,0.20404839942374858,0.21687917144280258,0.3219828663413176,0.1610078395799805,0.21123483568836884,0.17341197286117843,0.21286698094164325,1.0,1.0,1.0,940,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12368678019517902,0.24091024688862747,0.06830561854000707,0.1574680980756728,0.1480733373944466,0.0877272312649775,0.13862419366291032,0.27393131797569725,0.24957068956384643,0.20732384209017127,0.18478575677140244,0.16841877786973689,0.18889388864003614,0.21145132715286463,0.0823392247020921,0.20239929561045095,0.26418196415260775,0.12524579113012743,0.3053418419396602,0.24698639392126528,0.28506280484808794,0.40421209903791305,0.09132400859757198,0.09068397632878741,0.09977868778511662,0.22358271519353715,0.2683427727654282,0.24870803455569856,0.20277368223090778,0.1759878482451028,0.09444092468577961,0.06484382526764457,0.13215553936511276,0.1804463830464555,0.16014257710093432,0.2610293262978834,0.13140194516866643,0.38195204892576545,0.5591327822229076,0.21097985450921183,0.32690944016589507,0.1695319592493011,0.30559503428103596,0.4240436176266642,0.3645400785971339,0.3398002017708665,0.45193060622422854,0.43416802259058407,0.3677068081923739,0.23642104805510253,0.13488251472551346,0.16303986118580643,0.22792679694714246,0.2263605269621876,0.24157237233951306,0.3535706499173902,0.5283395546853878,0.376395166265159,0.39352933599750295,0.1602915362041101,0.37888859930134233,0.2984795694880169,0.4298077329009063,3
plant_genome,0.2732886052354686,0.19916060363420113,0.17536800245940548,0.10366736970207488,0.2875554901491071,0.07803464614858147,0.19814597174732226,0.12567976228559735,0.09952609312964264,0.22146322949191347,0.3219509608921324,0.17549373611848676,0.07214678366525698,0.36642704633198686,0.33886207168902455,0.30146820985748507,0.2072137925074458,0.3708726138951206,0.35307709475676713,0.3166589729418567,1.0,1.0,1.0,1.0,928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24195439781347292,0.35642709142219375,0.19198683727664928,0.25678638586393865,0.13592395381341194,0.17511404655857155,0.29389211305778107,0.3480071677340192,0.22969088411908456,0.29458674070724783,0.22611571278300047,0.22314504690516346,0.30457268445535424,0.20141252844731336,0.08278316987337349,0.2646630236893331,0.08019900600843004,0.1791821385458825,0.279678260558817,0.006326799522170287,0.17656417513148107,0.14313110595265088,0.16004399300486633,0.17901976801461741,0.17633504296794583,0.2079710071189735,0.29580317549256024,0.3065799404346593,0.3058204304608182,0.24410549712044188,0.2195738723223254,0.12990399501741812,0.1725702262464273,0.20724439281140647,0.2604624981110133,0.3422730311836244,0.28275682069142,0.4815809349414192,0.5115441087835618,0.24786950966128543,0.3792277141605949,0.2761805282711998,0.42901450429479643,0.3618231112029334,0.3773609379809633,0.42206578404373274,0.3546088515601502,0.3450128868709267,0.40336444623370504,0.20849380098876655,0.09622918279825762,0.13869909998117477,0.2894190501134535,0.21321366935907696,0.20660143490831706,0.4585361321481999,0.7971767142051854,0.6638063982200839,0.5818884606283791,0.42051000044549947,0.7001785289230366,0.4693041839220324,0.5945597068380664,3
